age,education,month,day_of_week,campaign,pdays,previous,cons_conf_idx,euribor3m,y,y_encoded,previously_contacted,age_group,campaign_group,pdays_actual,recency_group,previous_capped,repeat_success,cellular_first,high_value_segment,education_encoded,month_num,dow_num,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,marital_unknown,default_unknown,default_yes,housing_unknown,housing_yes,loan_unknown,loan_yes,contact_telephone,poutcome_nonexistent,poutcome_success,log_campaign,log_previous,low_rate_env
59,basic.4y,may,fri,2,999,0,-46.2,1.25,no,0,0,56-65,optimal,-1,no_prior,0,0,0,1,1,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0986122886681098,0.0,1
59,basic.4y,may,fri,5,999,0,-46.2,1.25,no,0,0,56-65,diminishing,-1,no_prior,0,0,0,0,1,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.791759469228055,0.0,1
58,university.degree,may,fri,1,999,0,-46.2,1.25,no,0,0,56-65,first,-1,no_prior,0,0,1,0,6,5,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0.6931471805599453,0.0,1
26,university.degree,may,fri,3,999,0,-46.2,1.25,no,0,0,26-35,optimal,-1,no_prior,0,0,0,0,6,5,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1.3862943611198906,0.0,1
35,basic.9y,may,fri,2,999,0,-46.2,1.25,no,0,0,26-35,optimal,-1,no_prior,0,0,0,0,3,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1.0986122886681098,0.0,1
39,unknown,may,fri,1,999,1,-46.2,1.25,no,0,0,36-45,first,-1,no_prior,1,0,1,0,-1,5,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.6931471805599453,0.6931471805599453,1
39,unknown,may,fri,1,12,1,-46.2,1.25,no,0,1,36-45,first,12,moderate,1,1,1,0,-1,5,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0.6931471805599453,0.6931471805599453,1
37,high.school,may,fri,1,999,1,-46.2,1.25,no,0,0,36-45,first,-1,no_prior,1,0,0,0,4,5,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.6931471805599453,0.6931471805599453,1
53,university.degree,may,fri,2,999,0,-46.2,1.25,no,0,0,46-55,optimal,-1,no_prior,0,0,0,0,6,5,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1.0986122886681098,0.0,1
34,basic.4y,may,fri,5,999,0,-46.2,1.25,yes,1,0,26-35,diminishing,-1,no_prior,0,0,0,0,1,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1.791759469228055,0.0,1
25,basic.6y,may,fri,5,999,0,-46.2,1.25,no,0,0,18-25,diminishing,-1,no_prior,0,0,0,0,2,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1.791759469228055,0.0,1
41,high.school,may,fri,1,999,0,-46.2,1.25,no,0,0,36-45,first,-1,no_prior,0,0,1,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0.0,1
24,basic.9y,may,fri,11,999,0,-46.2,1.25,no,0,0,18-25,over_contacted,-1,no_prior,0,0,0,0,3,5,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2.4849066497880004,0.0,1
33,basic.9y,may,fri,5,999,0,-46.2,1.25,yes,1,0,26-35,diminishing,-1,no_prior,0,0,0,0,3,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1.791759469228055,0.0,1
32,basic.6y,may,fri,6,999,0,-46.2,1.25,no,0,0,26-35,diminishing,-1,no_prior,0,0,0,0,2,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1.9459101490553132,0.0,1
57,basic.4y,may,fri,5,999,1,-46.2,1.25,no,0,0,56-65,diminishing,-1,no_prior,1,0,0,0,1,5,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1.791759469228055,0.6931471805599453,1
37,basic.4y,may,fri,2,999,0,-46.2,1.25,no,0,0,36-45,optimal,-1,no_prior,0,0,0,0,1,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.0986122886681098,0.0,1
31,unknown,may,fri,6,999,0,-46.2,1.25,no,0,0,26-35,diminishing,-1,no_prior,0,0,0,0,-1,5,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1.9459101490553132,0.0,1
34,high.school,may,fri,5,999,1,-46.2,1.25,no,0,0,26-35,diminishing,-1,no_prior,1,0,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.791759469228055,0.6931471805599453,1
33,high.school,may,fri,9,999,1,-46.2,1.25,no,0,0,26-35,over_contacted,-1,no_prior,1,0,0,0,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.302585092994046,0.6931471805599453,1
53,university.degree,may,fri,2,999,0,-46.2,1.25,no,0,0,46-55,optimal,-1,no_prior,0,0,0,0,6,5,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1.0986122886681098,0.0,1
37,high.school,may,fri,6,999,0,-46.2,1.25,no,0,0,36-45,diminishing,-1,no_prior,0,0,0,0,4,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.9459101490553132,0.0,1
41,unknown,may,fri,2,999,0,-46.2,1.25,yes,1,0,36-45,optimal,-1,no_prior,0,0,0,0,-1,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0986122886681098,0.0,1
29,high.school,may,fri,2,999,1,-46.2,1.25,yes,1,0,26-35,optimal,-1,no_prior,1,0,0,0,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0986122886681098,0.6931471805599453,1
33,high.school,may,fri,1,999,0,-46.2,1.25,no,0,0,26-35,first,-1,no_prior,0,0,1,0,4,5,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0.0,1
30,basic.9y,may,fri,1,999,0,-46.2,1.25,no,0,0,26-35,first,-1,no_prior,0,0,1,0,3,5,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0.0,1
47,high.school,may,fri,1,999,0,-46.2,1.25,no,0,0,46-55,first,-1,no_prior,0,0,1,0,4,5,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0.0,1
53,high.school,may,fri,1,999,0,-46.2,1.25,no,0,0,46-55,first,-1,no_prior,0,0,1,0,4,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0.0,1
41,basic.9y,may,fri,5,999,0,-46.2,1.25,no,0,0,36-45,diminishing,-1,no_prior,0,0,0,0,3,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1.791759469228055,0.0,1
33,high.school,may,fri,1,999,1,-46.2,1.25,no,0,0,26-35,first,-1,no_prior,1,0,1,0,4,5,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.6931471805599453,0.6931471805599453,1
31,professional.course,may,fri,2,999,0,-46.2,1.25,no,0,0,26-35,optimal,-1,no_prior,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0986122886681098,0.0,1
41,university.degree,may,fri,1,999,0,-46.2,1.25,no,0,0,36-45,first,-1,no_prior,0,0,1,0,6,5,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0.0,1
36,university.degree,may,fri,1,999,0,-46.2,1.25,no,0,0,36-45,first,-1,no_prior,0,0,1,0,6,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.6931471805599453,0.0,1
53,high.school,may,fri,1,999,1,-46.2,1.25,no,0,0,46-55,first,-1,no_prior,1,0,1,0,4,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.6931471805599453,0.6931471805599453,1
24,high.school,may,fri,4,999,1,-46.2,1.25,yes,1,0,18-25,diminishing,-1,no_prior,1,0,0,0,4,5,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.6931471805599453,1
34,high.school,may,fri,1,999,0,-46.2,1.25,no,0,0,26-35,first,-1,no_prior,0,0,1,0,4,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0.0,1
34,high.school,may,fri,1,999,0,-46.2,1.25,no,0,0,26-35,first,-1,no_prior,0,0,1,0,4,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6931471805599453,0.0,1
29,basic.9y,may,fri,2,999,1,-46.2,1.25,no,0,0,26-35,optimal,-1,no_prior,1,0,0,0,3,5,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0986122886681098,0.6931471805599453,1
33,professional.course,may,fri,1,999,1,-46.2,1.25,yes,1,0,26-35,first,-1,no_prior,1,0,1,0,5,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.6931471805599453,0.6931471805599453,1
53,high.school,may,fri,1,999,0,-46.2,1.25,no,0,0,46-55,first,-1,no_prior,0,0,1,0,4,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6931471805599453,0.0,1
26,high.school,may,fri,3,999,0,-46.2,1.25,no,0,0,26-35,optimal,-1,no_prior,0,0,0,0,4,5,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1.3862943611198906,0.0,1
54,basic.4y,may,fri,1,999,1,-46.2,1.25,no,0,0,46-55,first,-1,no_prior,1,0,1,0,1,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.6931471805599453,0.6931471805599453,1
27,high.school,may,fri,6,999,1,-46.2,1.25,no,0,0,26-35,diminishing,-1,no_prior,1,0,0,0,4,5,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.6931471805599453,1
38,high.school,may,fri,1,999,1,-46.2,1.25,no,0,0,36-45,first,-1,no_prior,1,0,1,0,4,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6931471805599453,0.6931471805599453,1
37,university.degree,may,fri,2,999,0,-46.2,1.25,no,0,0,36-45,optimal,-1,no_prior,0,0,0,0,6,5,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1.0986122886681098,0.0,1
36,university.degree,may,fri,1,999,0,-46.2,1.25,no,0,0,36-45,first,-1,no_prior,0,0,1,0,6,5,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6931471805599453,0.0,1
32,basic.4y,may,fri,7,999,0,-46.2,1.25,no,0,0,26-35,over_contacted,-1,no_prior,0,0,0,0,1,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.0794415416798357,0.0,1
32,university.degree,may,fri,5,999,1,-46.2,1.25,yes,1,0,26-35,diminishing,-1,no_prior,1,0,0,0,6,5,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1.791759469228055,0.6931471805599453,1
36,basic.9y,may,fri,1,999,0,-46.2,1.25,no,0,0,36-45,first,-1,no_prior,0,0,1,0,3,5,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0.0,1
32,university.degree,may,fri,1,999,1,-46.2,1.25,no,0,0,26-35,first,-1,no_prior,1,0,1,0,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.6931471805599453,0.6931471805599453,1
30,high.school,may,fri,11,999,0,-46.2,1.25,no,0,0,26-35,over_contacted,-1,no_prior,0,0,0,0,4,5,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2.4849066497880004,0.0,1
23,professional.course,may,fri,5,999,0,-46.2,1.25,no,0,0,18-25,diminishing,-1,no_prior,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1.791759469228055,0.0,1
36,university.degree,may,fri,1,999,0,-46.2,1.25,no,0,0,36-45,first,-1,no_prior,0,0,1,0,6,5,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6931471805599453,0.0,1
32,high.school,may,fri,2,999,0,-46.2,1.25,no,0,0,26-35,optimal,-1,no_prior,0,0,0,0,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0986122886681098,0.0,1
49,basic.9y,may,fri,1,999,0,-46.2,1.25,no,0,0,46-55,first,-1,no_prior,0,0,1,0,3,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6931471805599453,0.0,1
31,university.degree,may,fri,4,999,1,-46.2,1.25,no,0,0,26-35,diminishing,-1,no_prior,1,0,0,0,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1.6094379124341003,0.6931471805599453,1
30,professional.course,may,fri,1,999,0,-46.2,1.25,yes,1,0,26-35,first,-1,no_prior,0,0,1,0,5,5,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.6931471805599453,0.0,1
54,basic.4y,may,fri,1,999,1,-46.2,1.25,no,0,0,46-55,first,-1,no_prior,1,0,1,0,1,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.6931471805599453,0.6931471805599453,1
43,university.degree,may,fri,1,999,0,-46.2,1.25,yes,1,0,36-45,first,-1,no_prior,0,0,1,0,6,5,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0.0,1
44,university.degree,may,fri,2,999,0,-46.2,1.25,no,0,0,36-45,optimal,-1,no_prior,0,0,0,0,6,5,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1.0986122886681098,0.0,1
38,basic.6y,may,fri,1,999,0,-46.2,1.25,no,0,0,36-45,first,-1,no_prior,0,0,1,0,2,5,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.6931471805599453,0.0,1
54,university.degree,may,fri,1,999,0,-46.2,1.25,no,0,0,46-55,first,-1,no_prior,0,0,1,0,6,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0.0,1
48,basic.9y,may,fri,8,999,0,-46.2,1.25,no,0,0,46-55,over_contacted,-1,no_prior,0,0,0,0,3,5,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2.1972245773362196,0.0,1
33,basic.9y,may,fri,4,999,0,-46.2,1.25,no,0,0,26-35,diminishing,-1,no_prior,0,0,0,0,3,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1.6094379124341003,0.0,1
54,university.degree,may,fri,1,999,0,-46.2,1.25,no,0,0,46-55,first,-1,no_prior,0,0,1,0,6,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.6931471805599453,0.0,1
37,high.school,may,fri,2,999,1,-46.2,1.25,no,0,0,36-45,optimal,-1,no_prior,1,0,0,0,4,5,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0986122886681098,0.6931471805599453,1
30,high.school,may,fri,2,999,0,-46.2,1.25,no,0,0,26-35,optimal,-1,no_prior,0,0,0,0,4,5,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1.0986122886681098,0.0,1
29,university.degree,may,fri,3,999,0,-46.2,1.25,yes,1,0,26-35,optimal,-1,no_prior,0,0,0,0,6,5,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1.3862943611198906,0.0,1
45,basic.6y,may,fri,1,999,1,-46.2,1.25,no,0,0,36-45,first,-1,no_prior,1,0,1,1,2,5,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.6931471805599453,0.6931471805599453,1
34,high.school,may,fri,6,999,1,-46.2,1.25,no,0,0,26-35,diminishing,-1,no_prior,1,0,0,0,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.9459101490553132,0.6931471805599453,1
37,basic.6y,may,fri,3,999,1,-46.2,1.25,no,0,0,36-45,optimal,-1,no_prior,1,0,0,0,2,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,0.6931471805599453,1
34,high.school,may,fri,2,999,0,-46.2,1.25,yes,1,0,26-35,optimal,-1,no_prior,0,0,0,0,4,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1.0986122886681098,0.0,1
30,basic.9y,may,fri,2,999,0,-46.2,1.25,no,0,0,26-35,optimal,-1,no_prior,0,0,0,0,3,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1.0986122886681098,0.0,1
32,unknown,may,fri,3,999,0,-46.2,1.25,no,0,0,26-35,optimal,-1,no_prior,0,0,0,0,-1,5,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1.3862943611198906,0.0,1
27,high.school,may,fri,4,999,0,-46.2,1.25,no,0,0,26-35,diminishing,-1,no_prior,0,0,0,0,4,5,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.6094379124341003,0.0,1
35,high.school,may,fri,2,999,1,-46.2,1.25,no,0,0,26-35,optimal,-1,no_prior,1,0,0,0,4,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1.0986122886681098,0.6931471805599453,1
39,high.school,may,fri,2,999,1,-46.2,1.25,no,0,0,36-45,optimal,-1,no_prior,1,0,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0986122886681098,0.6931471805599453,1
37,professional.course,may,fri,6,999,0,-46.2,1.25,no,0,0,36-45,diminishing,-1,no_prior,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1.9459101490553132,0.0,1
36,professional.course,may,fri,3,999,1,-46.2,1.25,no,0,0,36-45,optimal,-1,no_prior,1,0,0,0,5,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.3862943611198906,0.6931471805599453,1
34,university.degree,may,fri,7,999,0,-46.2,1.25,no,0,0,26-35,over_contacted,-1,no_prior,0,0,0,0,6,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.0794415416798357,0.0,1
39,university.degree,may,fri,2,999,1,-46.2,1.25,no,0,0,36-45,optimal,-1,no_prior,1,0,0,0,6,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0986122886681098,0.6931471805599453,1
42,basic.9y,may,fri,1,999,1,-46.2,1.25,no,0,0,36-45,first,-1,no_prior,1,0,1,0,3,5,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.6931471805599453,0.6931471805599453,1
45,university.degree,may,fri,1,999,0,-46.2,1.25,no,0,0,36-45,first,-1,no_prior,0,0,1,0,6,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0.0,1
45,university.degree,may,fri,1,999,0,-46.2,1.25,no,0,0,36-45,first,-1,no_prior,0,0,1,0,6,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.6931471805599453,0.0,1
35,high.school,may,fri,1,999,0,-46.2,1.25,yes,1,0,26-35,first,-1,no_prior,0,0,1,0,4,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,0.0,1
42,university.degree,may,fri,1,999,0,-46.2,1.25,no,0,0,36-45,first,-1,no_prior,0,0,1,0,6,5,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0.0,1
53,professional.course,may,fri,1,999,0,-46.2,1.25,no,0,0,46-55,first,-1,no_prior,0,0,1,0,5,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0.0,1
23,professional.course,may,fri,3,999,0,-46.2,1.25,no,0,0,18-25,optimal,-1,no_prior,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.3862943611198906,0.0,1
53,professional.course,may,fri,1,999,1,-46.2,1.25,no,0,0,46-55,first,-1,no_prior,1,0,1,0,5,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6931471805599453,0.6931471805599453,1
22,high.school,may,fri,7,999,0,-46.2,1.25,no,0,0,18-25,over_contacted,-1,no_prior,0,0,0,0,4,5,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2.0794415416798357,0.0,1
27,unknown,may,fri,4,999,0,-46.2,1.25,no,0,0,26-35,diminishing,-1,no_prior,0,0,0,0,-1,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1.6094379124341003,0.0,1
40,university.degree,may,fri,2,999,0,-46.2,1.25,no,0,0,36-45,optimal,-1,no_prior,0,0,0,0,6,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0986122886681098,0.0,1
32,professional.course,may,fri,4,999,0,-46.2,1.25,no,0,0,26-35,diminishing,-1,no_prior,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1.6094379124341003,0.0,1
25,basic.9y,may,fri,2,999,0,-46.2,1.25,no,0,0,18-25,optimal,-1,no_prior,0,0,0,0,3,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0986122886681098,0.0,1
28,university.degree,may,fri,4,999,1,-46.2,1.25,no,0,0,26-35,diminishing,-1,no_prior,1,0,0,0,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.6094379124341003,0.6931471805599453,1
31,high.school,may,fri,4,999,0,-46.2,1.25,no,0,0,26-35,diminishing,-1,no_prior,0,0,0,0,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.6094379124341003,0.0,1
36,high.school,may,fri,1,999,0,-46.2,1.25,yes,1,0,36-45,first,-1,no_prior,0,0,1,0,4,5,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0.6931471805599453,0.0,1
49,high.school,may,fri,3,999,0,-46.2,1.25,yes,1,0,46-55,optimal,-1,no_prior,0,0,0,0,4,5,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.3862943611198906,0.0,1
39,high.school,may,fri,11,999,0,-46.2,1.25,no,0,0,36-45,over_contacted,-1,no_prior,0,0,0,0,4,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2.4849066497880004,0.0,1
35,basic.6y,may,fri,1,999,0,-46.2,1.25,no,0,0,26-35,first,-1,no_prior,0,0,1,0,2,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0.0,1
27,high.school,may,fri,5,999,0,-46.2,1.25,no,0,0,26-35,diminishing,-1,no_prior,0,0,0,0,4,5,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1.791759469228055,0.0,1
39,university.degree,may,fri,1,999,0,-46.2,1.25,yes,1,0,36-45,first,-1,no_prior,0,0,1,0,6,5,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0.0,1
36,university.degree,may,fri,4,999,1,-46.2,1.25,no,0,0,36-45,diminishing,-1,no_prior,1,0,0,0,6,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.6931471805599453,1
58,basic.9y,may,fri,4,999,0,-46.2,1.25,no,0,0,56-65,diminishing,-1,no_prior,0,0,0,0,3,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.6094379124341003,0.0,1
25,basic.6y,may,fri,7,999,0,-46.2,1.25,no,0,0,18-25,over_contacted,-1,no_prior,0,0,0,0,2,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2.0794415416798357,0.0,1
32,professional.course,may,fri,2,999,1,-46.2,1.25,no,0,0,26-35,optimal,-1,no_prior,1,0,0,0,5,5,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,0.6931471805599453,1
47,high.school,may,fri,3,999,0,-46.2,1.25,no,0,0,46-55,optimal,-1,no_prior,0,0,0,0,4,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.3862943611198906,0.0,1
37,high.school,may,fri,2,999,0,-46.2,1.25,no,0,0,36-45,optimal,-1,no_prior,0,0,0,0,4,5,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0986122886681098,0.0,1
35,basic.6y,may,fri,1,999,1,-46.2,1.25,yes,1,0,26-35,first,-1,no_prior,1,0,1,0,2,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.6931471805599453,0.6931471805599453,1
